Species,MatchGenus,MatchSpecies,Family,Indiv,Pos,SL,CBL_raw,alpha_Pos_raw,d_raw,D_Pos_raw,alpha_Ant_raw,D_Ant_raw,CBL,alphaPos,d,DPos,alphaAnt,DAnt,Pt1x,Pt1y,Pt2x,Pt2y,Pt3x,Pt3y,Pt4x,Pt4y,Pt5x,Pt5y,Pt6x,Pt6y,Pt7x,Pt7y,BodyShape,Habitat_Initial,Habitat_Friedman,Habitat_FishBase,Habitat,Water_Type,Max_BW_mm,BW_slide,Max_BH_mm,BH_slide,dBW,DPosBW,DAntBW,fineness,d_normCBL,Scan Media Number,DOI,ARK,URL,Website,Scan Source,Match species reference,d_ctr,CBL_ctr,alphaAnt_ctr,alphaPos_ctr,DAnt_ctr,DPos_ctr,dBW_ctr,DAntBW_ctr,DPosBW_ctr
Anoplarchus_insignis,NA,NA,NA,1,0.9,2695,59.72,1.07,3.25,35.03,1.38,31.7,0.0222,61.021,0.0012,0.013,79.0797,0.0118,2507.375,165.845,2507.179,130.816,2458.451,163.301,2458.451,131.599,2477.632,146.635,2477.76,145.014,2477.504,148.256,NA,NA,benthic,demersal,benthic,marine,312.792,775,487.897,1315,0.010396978,0.111989911,0.101351697,8.615949257,0.054456662,NA,NA,NA,NA,NA,Dr. Cassandra Donatelli,NA,0,-0.0026499999999999996,11.01740000000001,-8.532650000000004,-0.00315,-0.001850000000000001,0.0021685465,-0.0017027189999999914,0.006172202000000002
Apodichthys_flavidus,Pholis,crassispina,Pholidae,1,0.2,4067,59.21,1.16,3.92,38.86,1.74,38.03,0.0146,66.2631,0.001,0.0096,99.7333,0.0094,873.933,-212.247,866.482,-250.381,827.691,-204.138,822.65,-241.834,840.927,-225.965,840.723,-227.907,841.268,-224.024,NA,NA,demersal,demersal,benthic,marine,209.695,1171,535.955,2131,0.018698874,0.185293437,0.181366113,19.39483536,0.066227545,NA,NA,NA,NA,NA,Dr. Cassandra Donatelli,NA,-3.9999999999999996e-4,-0.004200000000000001,19.330799999999996,-3.7886000000000024,-0.0017000000000000001,-0.0011000000000000003,-0.0018545890000000002,0.038328166999999996,0.046594284000000014
Apodichthys_flavidus,Pholis,crassispina,Pholidae,1,0.3,4067,60.32,1.11,3.8,37.01,1.65,34.93,0.0148,63.6112,9e-4,0.0091,94.7219,0.0086,1296.016,-232.74,1296.708,-269.742,1250.801,-237.236,1250.368,-272.163,1266.608,-253.253,1266.795,-255.218,1266.708,-251.414,NA,NA,demersal,demersal,benthic,marine,209.695,1171,535.955,2131,0.018145377,0.176487137,0.166573757,19.39483536,0.063085263,NA,NA,NA,NA,NA,Dr. Cassandra Donatelli,NA,-5.499999999999999e-4,-0.009250000000000001,12.509950000000003,-9.290750000000003,-0.006149999999999999,-0.00635,0.006424848,0.039259436499999995,0.047425714499999994
Apodichthys_flavidus,Pholis,crassispina,Pholidae,1,0.4,4067,62.26,1.19,4.32,41.95,1.59,36.51,0.0153,68.38,0.0011,0.0103,91.1438,0.009,1687.442,-197.206,1691.207,-238.985,1638.579,-204.737,1643.152,-240.957,1658.752,-222.309,1658.931,-224.461,1658.573,-220.157,NA,NA,demersal,demersal,benthic,marine,209.695,1171,535.955,2131,0.020595929,0.200044361,0.174098302,19.39483536,0.069373139,NA,NA,NA,NA,NA,Dr. Cassandra Donatelli,NA,-3.9999999999999996e-4,-0.011400000000000002,13.081999999999994,-0.1130500000000012,-0.0066,-0.0053999999999999986,0.009928312499999998,0.05407052150000001,0.075234198
Apodichthys_flavidus,Pholis,crassispina,Pholidae,1,0.5,4067,59.67,1.25,3.95,41.33,1.56,36.72,0.0147,71.6535,0.001,0.0102,89.1066,0.009,2127.829,-167.261,2130.519,-208.502,2080.312,-170.668,2083.54,-207.247,2100.574,-188.957,2100.753,-190.93,2100.574,-186.985,NA,NA,demersal,demersal,benthic,marine,209.695,1171,535.955,2131,0.018832394,0.197089279,0.175116979,19.39483536,0.066182699,NA,NA,NA,NA,NA,Dr. Cassandra Donatelli,NA,-6.000000000000001e-4,-0.0123,14.085499999999996,6.927999999999997,-0.006800000000000002,-0.005600000000000001,0.007140471999999998,0.057425609,0.079117059
Apodichthys_flavidus,Pholis,crassispina,Pholidae,1,0.6,4067,59.4,1.16,3.45,40.89,1.71,34.81,0.0146,66.5535,8e-4,0.0101,97.7826,0.0086,2523.748,-150.764,2524.645,-191.647,2477.306,-154.53,2478.562,-189.316,2493.098,-172.945,2493.147,-174.578,2493.015,-171.13,NA,NA,demersal,demersal,benthic,marine,209.695,1171,535.955,2131,0.016454974,0.195011036,0.16599665,19.39483536,0.058092365,NA,NA,NA,NA,NA,Dr. Cassandra Donatelli,NA,-0.001,-0.013,25.380049999999997,-0.12465000000000259,-0.007599999999999999,-0.005849999999999999,0.004178735500000001,0.0518060935,0.076422642
Apodichthys_flavidus,Pholis,crassispina,Pholidae,1,0.7,4067,57.21,1.12,4.84,37.88,1.6,32.48,0.0141,64.4183,0.0012,0.0093,91.8175,0.008,2912.667,-135.069,2914.739,-172.894,2867.589,-138.696,2868.28,-171.166,2883.651,-154.24,2883.651,-156.831,2883.824,-151.995,NA,NA,demersal,demersal,benthic,marine,209.695,1171,535.955,2131,0.023076818,0.180651461,0.154879,19.39483536,0.084581969,NA,NA,NA,NA,NA,Dr. Cassandra Donatelli,NA,-4.500000000000001e-4,-0.013649999999999997,19.58614999999999,-0.6036500000000018,-0.008299999999999998,-0.006550000000000004,0.010840014499999998,0.041468751499999984,0.06485062650000001
Apodichthys_flavidus,Pholis,crassispina,Pholidae,1,0.8,4067,51.72,1.12,4.46,34.01,1.66,30.84,0.0127,64.0252,0.0011,0.0084,95.2429,0.0076,3343.069,-109.162,3346.351,-143.014,3302.309,-113.135,3304.727,-143.878,3317.572,-127.846,3317.53,-129.984,3317.551,-125.521,NA,NA,demersal,demersal,benthic,marine,209.695,1171,535.955,2131,0.021283528,0.162191398,0.14706094,19.39483536,0.086286861,NA,NA,NA,NA,NA,Dr. Cassandra Donatelli,NA,-2.999999999999999e-4,-0.01395,24.46220000000001,-3.514099999999999,-0.008200000000000002,-0.006699999999999999,0.0096663455,0.0369901975,0.05147186399999998
Apodichthys_flavidus,Pholis,crassispina,Pholidae,1,0.9,4067,49.08,1.06,3.94,29.19,1.39,26.28,0.0121,60.619,0.001,0.0072,79.5178,0.0065,3754.509,-93.525,3755.61,-122.69,3714.476,-95.451,3714.339,-121.727,3730.138,-107.322,3730.122,-109.24,3730.205,-105.305,NA,NA,demersal,demersal,benthic,marine,209.695,1171,535.955,2131,0.018769524,0.139182023,0.125307504,19.39483536,0.080190805,NA,NA,NA,NA,NA,Dr. Cassandra Donatelli,NA,-1.9999999999999987e-4,-0.012750000000000001,11.4555,-8.934650000000005,-0.00845,-0.0076500000000000005,0.0105410925,0.02225308799999999,0.03336431399999999
Anoplarchus_purpurescens,NA,NA,NA,1,0.2,2869,61.67,1.38,0,38.61,1.4,39.2,0.0215,78.8489,0,0.0135,80.4025,0.0137,625.751,284.752,622.6,246.268,578.49,286.552,576.69,247.393,600.77,267.423,600.77,267.423,600.77,267.423,NA,NA,demersal,demersal,benthic,marine,301.673,1224,518.94,774,0,0.12799549,0.129943177,9.510297574,0,NA,NA,NA,NA,NA,Dr. Cassandra Donatelli,NA,-0.0014,0.0026999999999999975,0,8.797200000000004,0.0026,0.0028000000000000004,-0.020553463,-0.013094769000000006,-0.010703663000000002
Anoplarchus_purpurescens,NA,NA,NA,1,0.3,2869,62.15,1.14,4.28,36.12,1.36,34.98,0.0217,65.13,0.0015,0.0126,77.9029,0.0122,911.569,251.219,906.617,215.436,861.832,255.945,857.106,221.287,880.961,236.141,880.961,234.115,881.186,238.391,NA,NA,demersal,demersal,benthic,marine,301.673,1224,518.94,774,0.014193897,0.119745645,0.11594918,9.510297574,0.068900746,NA,NA,NA,NA,NA,Dr. Cassandra Donatelli,NA,5.000000000000013e-5,-0.0023500000000000014,-4.309049999999999,-7.771950000000004,-0.0025499999999999984,-0.00285,0.002473368,-0.011365140499999996,-0.009315777499999997
Anoplarchus_purpurescens,NA,NA,NA,1,0.4,2869,61.19,1.09,2.93,35.25,1.3,32.7,0.0213,62.3928,0.001,0.0123,74.3892,0.0114,1195.361,217.461,1192.21,182.353,1144.274,219.712,1142.248,187.079,1164.753,201.933,1164.978,200.582,1164.978,203.508,NA,NA,demersal,demersal,benthic,marine,301.673,1224,518.94,774,0.009699244,0.116845459,0.108381695,9.510297574,0.047819289,NA,NA,NA,NA,NA,Dr. Cassandra Donatelli,NA,-5e-4,-0.005400000000000002,-3.6726000000000028,-6.1002499999999955,-0.004199999999999999,-0.0033999999999999985,-9.683725000000018e-4,-0.0116460855,-0.007964704000000003
Anoplarchus_purpurescens,NA,NA,NA,1,0.5,2869,57.84,1.13,3.42,33.57,1.35,32.49,0.0202,64.7255,0.0012,0.0117,77.5942,0.0113,1499.182,192.593,1496.032,159.172,1452.146,194.731,1449.896,162.323,1471.216,178.121,1471.174,176.37,1471.344,179.786,NA,NA,demersal,demersal,benthic,marine,301.673,1224,518.94,774,0.011337533,0.111276511,0.107686176,9.510297574,0.059133296,NA,NA,NA,NA,NA,Dr. Cassandra Donatelli,NA,-4.000000000000002e-4,-0.0068000000000000005,2.5730999999999966,0,-0.004500000000000002,-0.004100000000000001,-3.543890000000001e-4,-0.010005194000000009,-0.006695709000000008
Anoplarchus_purpurescens,NA,NA,NA,1,0.6,2869,55.66,1.13,3.04,32.86,1.35,30.89,0.0194,64.6941,0.0011,0.0115,77.4476,0.0108,1791.545,181.017,1790.126,148.192,1746.123,181.017,1745.236,150.144,1764.931,165.936,1765.108,164.516,1764.753,167.532,NA,NA,demersal,demersal,benthic,marine,301.673,1224,518.94,774,0.010066598,0.108911493,0.102381517,9.510297574,0.054563461,NA,NA,NA,NA,NA,Dr. Cassandra Donatelli,NA,-6.999999999999999e-4,-0.008199999999999999,5.045049999999989,-1.9840499999999963,-0.0053999999999999986,-0.004449999999999999,-0.0022096405000000003,-0.011809039499999993,-0.009676901000000002
Anoplarchus_purpurescens,NA,NA,NA,1,0.7,2869,54.13,1.12,3.2,31.76,1.29,28.6,0.0189,64.2142,0.0011,0.0111,73.8641,0.01,2077.741,184.388,2077.564,152.628,2034.093,182.969,2032.674,154.403,2052.369,169.484,2052.369,168.065,2052.546,171.258,NA,NA,demersal,demersal,benthic,marine,301.673,1224,518.94,774,0.010600558,0.105281193,0.094808691,9.510297574,0.0590774,NA,NA,NA,NA,NA,Dr. Cassandra Donatelli,NA,-5.499999999999999e-4,-0.008849999999999997,1.6327499999999873,-0.8077499999999986,-0.006299999999999998,-0.0047500000000000025,-0.0016362455000000012,-0.018601557500000004,-0.01051964150000001
Anoplarchus_purpurescens,NA,NA,NA,1,0.8,2869,51.39,1.01,1.98,29.5,1.35,26.7,0.0179,58.1069,7e-4,0.0103,77.5901,0.0093,2348.323,165.936,2346.727,136.482,2305.563,167.532,2303.433,140.918,2321.088,153.551,2321.088,152.657,2321.116,154.64,NA,NA,demersal,demersal,benthic,marine,301.673,1224,518.94,774,0.006573998,0.09777875,0.088503443,9.510297574,0.038590533,NA,NA,NA,NA,NA,Dr. Cassandra Donatelli,NA,-7e-4,-0.00875,6.809400000000011,-9.432399999999994,-0.006500000000000002,-0.004799999999999999,-0.0050431845,-0.021567299499999998,-0.01294078400000001
Anoplarchus_purpurescens,NA,NA,NA,1,0.9,2869,46.31,1.02,2.44,26.83,1.34,23.31,0.0161,58.2457,9e-4,0.0094,76.8738,0.0081,2650.733,151.72,2651.676,124.904,2612.329,148.755,2612.598,125.443,2627.151,137.167,2627.286,135.954,2627.017,138.379,NA,NA,demersal,demersal,benthic,marine,301.673,1224,518.94,774,0.008087811,0.088945897,0.07728087,9.510297574,0.052683933,NA,NA,NA,NA,NA,Dr. Cassandra Donatelli,NA,-2.999999999999999e-4,-0.00875,8.81150000000001,-11.307950000000005,-0.00685,-0.00545,-1.4062049999999902e-4,-0.025773545999999994,-0.016871812
Lumpenus_sagitta,Lumpenus,fabricii,NA,1,0.2,3386,49.33,1.22,4.66,28.06,1.33,29.2,0.0146,70.0517,0.0014,0.0083,76.3482,0.0086,780.381,-113.05,780.162,-141.109,741.025,-115.82,742.774,-144.972,760.448,-129.438,760.693,-131.853,760.26,-127.212,NA,NA,benthic,benthopelagic,benthic,marine,226.782,746,328.491,886,0.020553463,0.123730519,0.128777501,14.93063823,0.094492146,NA,NA,NA,NA,NA,Dr. Cassandra Donatelli,NA,0,-0.004200000000000001,-4.054299999999998,0,-0.0025000000000000005,-0.0023999999999999994,0,-0.01426044500000001,-0.014968633999999995
Lumpenus_sagitta,Lumpenus,fabricii,NA,1,0.3,3386,50.26,1.26,4.75,30.71,1.35,29.93,0.0148,72.355,0.0014,0.0091,77.2152,0.0088,1128.734,-126.297,1127.479,-156.984,1089.537,-124.902,1087.305,-154.753,1107.113,-141.222,1107.113,-143.872,1107.392,-139.13,NA,NA,benthic,benthopelagic,benthic,marine,226.782,746,328.491,886,0.020946109,0.135428085,0.131996051,14.93063823,0.094511827,NA,NA,NA,NA,NA,Dr. Cassandra Donatelli,NA,-4.9999999999999914e-5,-0.009250000000000001,-4.996750000000006,-0.5469499999999954,-0.005949999999999999,-0.00635,0.00922558,0.004681730500000009,0.006366662500000009
Lumpenus_sagitta,Lumpenus,fabricii,NA,1,0.4,3386,53.53,1.29,7.32,32.54,1.35,33.35,0.0158,73.8881,0.0022,0.0096,77.1991,0.0098,1445.934,-144.988,1444.26,-177.489,1402.971,-142.617,1402.274,-175.955,1423.476,-160.402,1423.476,-164.168,1423.616,-156.845,NA,NA,benthic,benthopelagic,benthic,marine,226.782,746,328.491,886,0.032296823,0.143503814,0.147036737,14.93063823,0.136834198,NA,NA,NA,NA,NA,Dr. Cassandra Donatelli,NA,7.000000000000001e-4,-0.0109,-0.8627000000000038,5.395049999999998,-0.0058,-0.0060999999999999995,0.0216292065,0.0270089565,0.018693651000000006
Lumpenus_sagitta,Lumpenus,fabricii,NA,1,0.5,3386,53.47,1.35,7.41,32.58,1.29,33.67,0.0158,77.4843,0.0022,0.0096,73.6764,0.0099,1812.793,-170.096,1810.561,-202.598,1769.97,-165.912,1768.156,-199.529,1791.451,-184.603,1791.172,-188.37,1791.73,-180.977,NA,NA,benthic,benthopelagic,benthic,marine,226.782,746,328.491,886,0.032692313,0.143655795,0.148450525,14.93063823,0.13866445,NA,NA,NA,NA,NA,Dr. Cassandra Donatelli,NA,6.000000000000001e-4,-0.011199999999999998,-1.3447000000000031,12.758800000000008,-0.005900000000000001,-0.006200000000000002,0.021000391,0.030759154999999996,0.025683575
Lumpenus_sagitta,Lumpenus,fabricii,NA,1,0.6,3386,54.2,1.35,7.97,32.84,1.26,32.28,0.016,77.6269,0.0024,0.0097,71.9834,0.0095,2147.569,-192.694,2143.942,-225.334,2104.188,-190.183,2102.235,-222.405,2125.39,-207.689,2125.111,-211.804,2125.669,-203.853,NA,NA,benthic,benthopelagic,benthic,marine,226.782,746,328.491,886,0.035146335,0.144812641,0.142344331,14.93063823,0.147051346,NA,NA,NA,NA,NA,Dr. Cassandra Donatelli,NA,5.999999999999998e-4,-0.0116,-0.4191500000000019,10.948750000000004,-0.006699999999999999,-0.006249999999999999,0.0228700965,0.028153774499999992,0.026224246999999992
Lumpenus_sagitta,Lumpenus,fabricii,NA,1,0.7,3386,52.07,1.35,7.39,30.98,1.21,30.97,0.0154,77.2359,0.0022,0.0091,69.1555,0.0091,2479.834,-201.761,2478.997,-232.727,2437.569,-201.203,2437.569,-232.17,2460.027,-217.105,2459.887,-220.731,2460.027,-213.338,NA,NA,benthic,benthopelagic,benthic,marine,226.782,746,328.491,886,0.032605434,0.136595099,0.136549638,14.93063823,0.142013882,NA,NA,NA,NA,NA,Dr. Cassandra Donatelli,NA,5.500000000000001e-4,-0.012349999999999996,-3.0758500000000026,12.213949999999997,-0.007199999999999998,-0.0067500000000000025,0.020368630500000002,0.023139389499999996,0.020794264499999993
Lumpenus_sagitta,Lumpenus,fabricii,NA,1,0.8,3386,48.39,1.32,7.74,29.44,1.25,29.44,0.0143,75.7997,0.0023,0.0087,71.6523,0.0087,2805.543,-205.666,2805.962,-235.099,2766.765,-204.411,2766.207,-233.843,2786.852,-220.034,2786.991,-223.73,2786.852,-215.989,NA,NA,benthic,benthopelagic,benthic,marine,226.782,746,328.491,886,0.034139605,0.129798583,0.129804345,14.93063823,0.160008059,NA,NA,NA,NA,NA,Dr. Cassandra Donatelli,NA,9e-4,-0.01235,0.8716000000000008,8.260400000000004,-0.007100000000000002,-0.0063999999999999994,0.022522422500000003,0.01973360249999999,0.019079048999999987
Lumpenus_sagitta,Lumpenus,fabricii,NA,1,0.9,3386,46.27,1.28,3.13,26.23,1.12,26.03,0.0137,73.1216,9e-4,0.0077,64.229,0.0077,3164.73,-219.894,3164.591,-246.119,3127.347,-218.081,3125.254,-244.026,3146.993,-232.367,3146.964,-234.015,3147.167,-230.892,NA,NA,benthic,benthopelagic,benthic,marine,226.782,746,328.491,886,0.013799996,0.115641314,0.11477668,14.93063823,0.067640814,NA,NA,NA,NA,NA,Dr. Cassandra Donatelli,NA,-2.999999999999999e-4,-0.01115,-3.833299999999994,3.567949999999996,-0.0072499999999999995,-0.00715,0.005571564500000001,0.01172226400000001,0.009823605
Phytichthys_chirus,Cebidichthys,violaceus,Stichaeidae,1,0.2,4580,82.86,1.11,9.23,47.91,1.29,45.33,0.0181,63.7531,0.002,0.0105,73.8148,0.0099,4064.883,-204.492,4064.413,-252.398,4133.688,-206.371,4132.984,-251.694,4103.16,-229.15,4103.865,-233.846,4102.691,-224.688,NA,NA,demersal,demersal,benthic,marine,299.199,4079,581.386,2349,0.03085887,0.160121877,0.151499394,15.30753779,0.111428268,NA,NA,NA,NA,NA,Dr. Cassandra Donatelli,NA,6.000000000000001e-4,-6.999999999999992e-4,-6.587699999999998,-6.298599999999993,-0.0011999999999999997,-1.999999999999988e-4,0.010305406999999999,0.00846144800000001,0.021422724000000004
Phytichthys_chirus,Cebidichthys,violaceus,Stichaeidae,1,0.3,4580,82.52,1.04,8,51.25,1.51,43.47,0.018,59.579,0.0017,0.0112,86.3966,0.0095,3666.725,-191.342,3664.376,-242.535,3734.121,-197.447,3732.712,-240.891,3710.286,-218.347,3710.403,-222.574,3710.873,-214.59,NA,NA,demersal,demersal,benthic,marine,299.199,4079,581.386,2349,0.026730778,0.171280197,0.145277366,15.30753779,0.096920959,NA,NA,NA,NA,NA,Dr. Cassandra Donatelli,NA,2.5e-4,-0.006050000000000003,4.184650000000005,-13.322949999999999,-0.0052499999999999995,-0.00425,0.015010249,0.017963045499999997,0.0422187745
Phytichthys_chirus,Cebidichthys,violaceus,Stichaeidae,1,0.4,4580,80.69,1,3.27,48.89,1.55,42.3,0.0176,57.0929,7e-4,0.0107,88.6762,0.0092,3203.401,-173.964,3201.287,-222.809,3269.623,-180.07,3267.98,-222.34,3247.265,-199.046,3247.265,-200.68,3247.265,-197.412,NA,NA,demersal,demersal,benthic,marine,299.199,4079,581.386,2349,0.010922496,0.163405377,0.141383892,15.30753779,0.040501277,NA,NA,NA,NA,NA,Dr. Cassandra Donatelli,NA,-8e-4,-0.0091,10.61439999999999,-11.400149999999996,-0.0063999999999999994,-0.004999999999999999,2.5487949999999926e-4,0.02135611150000001,0.03859521399999999
Phytichthys_chirus,Cebidichthys,violaceus,Stichaeidae,1,0.5,4580,76.56,1.09,10.66,47.86,1.44,41.15,0.0167,62.2479,0.0023,0.0104,82.3602,0.009,2697.736,-159.397,2696.497,-207.239,2760.203,-162.868,2759.955,-204.016,2736.654,-181.459,2736.654,-186.912,2736.778,-176.253,NA,NA,demersal,demersal,benthic,marine,299.199,4079,581.386,2349,0.03562753,0.15995388,0.137529695,15.30753779,0.13922613,NA,NA,NA,NA,NA,Dr. Cassandra Donatelli,NA,6.999999999999999e-4,-0.0103,7.339100000000002,-2.4775999999999954,-0.006800000000000002,-0.005400000000000002,0.023935607999999997,0.019838325000000004,0.04198165999999999
Phytichthys_chirus,Cebidichthys,violaceus,Stichaeidae,1,0.6,4580,72.55,1.03,8.2,44.15,1.37,37.19,0.0158,59.1547,0.0018,0.0096,78.3854,0.0081,2269.889,-154.935,2268.401,-199.059,2330.372,-156.67,2331.116,-193.853,2307.939,-175.262,2308.063,-179.476,2308.559,-171.296,NA,NA,demersal,demersal,benthic,marine,299.199,4079,581.386,2349,0.027389877,0.147557588,0.124300023,15.30753779,0.11295848,NA,NA,NA,NA,NA,Dr. Cassandra Donatelli,NA,0,-0.011799999999999998,5.982849999999999,-7.523450000000004,-0.0081,-0.00635,0.0151136385,0.010109466499999997,0.02896919399999999
Phytichthys_chirus,Cebidichthys,violaceus,Stichaeidae,1,0.7,4580,73.37,1.01,6.2,42.39,1.26,34.7,0.016,58.0698,0.0014,0.0093,72.041,0.0076,1788.498,-140.558,1788.25,-182.946,1850.469,-145.516,1850.221,-180.219,1826.548,-161.256,1826.672,-164.603,1826.92,-158.406,NA,NA,demersal,demersal,benthic,marine,299.199,4079,581.386,2349,0.020728547,0.141674021,0.115989312,15.30753779,0.084533324,NA,NA,NA,NA,NA,Dr. Cassandra Donatelli,NA,-2.5e-4,-0.011749999999999997,-0.19035000000000935,-6.952150000000003,-0.0087,-0.006550000000000004,0.0084917435,0.0025790634999999923,0.025873186500000006
Phytichthys_chirus,Cebidichthys,violaceus,Stichaeidae,1,0.8,4580,68.42,0.96,7.45,38.16,1.16,30.61,0.0149,54.9741,0.0016,0.0083,66.6635,0.0067,1323.964,-136.84,1319.75,-174.766,1382.96,-145.268,1380.233,-175.757,1358.42,-158.406,1358.172,-162.62,1358.667,-155.183,NA,NA,demersal,demersal,benthic,marine,299.199,4079,581.386,2349,0.024911364,0.127538504,0.102308869,15.30753779,0.108943343,NA,NA,NA,NA,NA,Dr. Cassandra Donatelli,NA,2.000000000000001e-4,-0.01175,-4.117199999999997,-12.565199999999997,-0.0091,-0.006799999999999999,0.013294181499999998,-0.007761873500000002,0.01681896999999999
Phytichthys_chirus,Cebidichthys,violaceus,Stichaeidae,1,0.9,4580,65.34,0.91,5.84,31.33,1.02,29.38,0.0143,51.8642,0.0013,0.0068,58.2922,0.0064,875.046,-143.285,877.525,-174.518,934.786,-140.93,934.538,-170.304,908.324,-155.579,908.6,-158.526,908.232,-152.694,NA,NA,demersal,demersal,benthic,marine,299.199,4079,581.386,2349,0.01953081,0.104717015,0.098178961,15.30753779,0.089433622,NA,NA,NA,NA,NA,Dr. Cassandra Donatelli,NA,1.0000000000000005e-4,-0.01055,-9.770099999999992,-17.689450000000008,-0.008549999999999999,-0.008050000000000002,0.0113023785,-0.004875455000000001,-0.0011006939999999993
Pholis_laeta,Pholis,ornata,NA,1,0.2,4260,68.74,1.01,2.05,41.88,1.66,36.95,0.0161,57.9335,5e-4,0.0098,95.0574,0.0087,3627.696,342.487,3627.473,300.608,3683.831,334.691,3680.044,297.935,3665.05,317.261,3665.093,316.22,3664.92,318.258,NA,NA,demersal,demersal,demersal,marine,237.741,2905,560.46,2795,0.008603184,0.176156379,0.155423649,17.91865938,0.029754557,NA,NA,NA,NA,NA,Dr. Cassandra Donatelli,NA,-9e-4,-0.002700000000000001,14.654899999999998,-12.118199999999995,-0.002400000000000001,-8.999999999999998e-4,-0.011950279000000001,0.012385702999999998,0.03745722600000001
Pholis_laeta,Pholis,ornata,NA,1,0.3,4260,66.65,0.89,2.06,35.42,1.5,34.37,0.0156,51.1034,5e-4,0.0083,85.9337,0.0081,3205.26,371.46,3205.817,336.045,3261.947,367.339,3259.72,333.038,3242.534,352.534,3242.534,351.442,3242.534,353.5,NA,NA,demersal,demersal,demersal,marine,237.741,2905,560.46,2795,0.008656479,0.148983053,0.144582627,17.91865938,0.030878,NA,NA,NA,NA,NA,Dr. Cassandra Donatelli,NA,-9.499999999999999e-4,-0.008450000000000003,3.72175,-21.79855,-0.00665,-0.00715,-0.0030640500000000005,0.017268306499999997,0.01992163050000001
Pholis_laeta,Pholis,ornata,NA,1,0.4,4260,69,0.99,6.11,40.82,1.56,36.88,0.0162,56.5567,0.0014,0.0096,89.1671,0.0087,2754.277,401.535,2752.645,360.745,2810.917,396.407,2809.052,359.579,2791.385,379.997,2791.385,376.943,2791.629,383.05,NA,NA,demersal,demersal,demersal,marine,237.741,2905,560.46,2795,0.025708113,0.171710538,0.155106575,17.91865938,0.088581522,NA,NA,NA,NA,NA,Dr. Cassandra Donatelli,NA,-1.0000000000000005e-4,-0.010500000000000002,11.1053,-11.936349999999997,-0.0069,-0.0060999999999999995,0.0150404965,0.035078794499999996,0.046900374999999994
Pholis_laeta,Pholis,ornata,NA,1,0.5,4260,72.27,0.98,5.67,42.69,1.59,38.46,0.017,56.1282,0.0013,0.01,91.139,0.009,2346.342,415.031,2348.233,372.381,2406.639,412.089,2405.589,373.642,2387.311,394.231,2387.311,391.5,2387.311,397.173,NA,NA,demersal,demersal,demersal,marine,237.741,2905,560.46,2795,0.023862102,0.179573152,0.161778302,17.91865938,0.078495022,NA,NA,NA,NA,NA,Dr. Cassandra Donatelli,NA,-3.0000000000000014e-4,-0.009999999999999998,16.11789999999999,-8.597299999999997,-0.006800000000000002,-0.005800000000000001,0.01217018,0.04408693200000001,0.06160093200000001
Pholis_laeta,Pholis,ornata,NA,1,0.6,4260,73.09,0.91,6.72,44.57,1.72,37.48,0.0172,52.0023,0.0016,0.0105,98.4982,0.0088,1938.873,418.937,1936.164,374.453,1999.163,415.437,1999.389,377.953,1983.131,397.147,1983.131,393.985,1983.244,400.703,NA,NA,demersal,demersal,demersal,marine,237.741,2905,560.46,2795,0.028261639,0.187457823,0.157670243,17.91865938,0.091929434,NA,NA,NA,NA,NA,Dr. Cassandra Donatelli,NA,-1.9999999999999987e-4,-0.0104,26.095649999999992,-14.675850000000004,-0.007399999999999999,-0.005449999999999998,0.015985400500000004,0.04347968649999999,0.068869429
Pholis_laeta,Pholis,ornata,NA,1,0.7,4260,69.77,1.06,2.82,42.66,1.5,35.88,0.0164,60.6636,7e-4,0.01,85.7055,0.0084,1495.525,430.315,1496.653,387.67,1551.708,425.126,1551.934,389.25,1532.518,408.267,1532.59,406.857,1532.554,409.676,NA,NA,demersal,demersal,demersal,marine,237.741,2905,560.46,2795,0.011858408,0.179438615,0.150906709,17.91865938,0.040405585,NA,NA,NA,NA,NA,Dr. Cassandra Donatelli,NA,-9.5e-4,-0.011349999999999996,13.474149999999995,-4.3583500000000015,-0.007899999999999999,-0.005850000000000003,-3.7839549999999986e-4,0.037496460499999995,0.06363778049999999
Pholis_laeta,Pholis,ornata,NA,1,0.8,4260,63.08,0.88,2.64,37.38,1.69,32.18,0.0148,50.7002,6e-4,0.0088,96.6466,0.0076,1074.039,433.756,1073.268,396.383,1127.017,432.6,1127.595,400.428,1112.991,417.056,1113.102,415.81,1112.825,418.44,NA,NA,demersal,demersal,demersal,marine,237.741,2905,560.46,2795,0.011123647,0.157233931,0.135345572,17.91865938,0.041924152,NA,NA,NA,NA,NA,Dr. Cassandra Donatelli,NA,-8e-4,-0.01185,25.86590000000001,-16.839099999999995,-0.008200000000000002,-0.006299999999999998,-4.935354999999995e-4,0.0252748295,0.046514396999999985
